Time,Entity,Frame,SF,Slot,nodeId,RNTI,bwpId,Harq,ID,K1,Delay
1.04907,DL,DCI,Rxed,104,9,0,8,1,0,12,2
1.04907,DL,DCI,Rxed,104,9,0,8,5,0,12,2
1.04907,DL,DCI,Rxed,104,9,0,8,4,0,14,2
1.04907,DL,DCI,Rxed,104,9,0,8,3,0,12,2
1.04907,DL,DCI,Rxed,104,9,0,8,6,0,12,2
1.04907,DL,DCI,Rxed,104,9,0,8,2,0,12,2
1.04993,HARQ,FD,Txed,104,9,0,4,3,0,14,2
1.04993,HARQ,FD,Txed,104,9,0,4,2,0,14,2
1.04993,HARQ,FD,Txed,104,9,0,2,5,0,11,2
1.04993,HARQ,FD,Txed,104,9,0,6,5,0,12,2
1.04993,HARQ,FD,Txed,104,9,0,8,5,0,13,2
1.04993,HARQ,FD,Txed,104,9,0,6,4,0,14,2
1.04993,HARQ,FD,Txed,104,9,0,2,4,0,12,2
1.04993,HARQ,FD,Txed,104,9,0,6,3,0,14,2
1.04993,HARQ,FD,Txed,104,9,0,2,3,0,11,2
1.04993,HARQ,FD,Txed,104,9,0,2,2,0,12,2
1.04993,HARQ,FD,Txed,104,9,0,6,2,0,14,2
1.04993,HARQ,FD,Txed,104,9,0,4,1,0,13,2
1.04993,HARQ,FD,Txed,104,9,0,6,1,0,14,2
1.04993,HARQ,FD,Txed,104,9,0,2,1,0,12,2
1.05007,DL,DCI,Rxed,105,0,0,2,4,0,14,2
1.05007,DL,DCI,Rxed,105,0,0,2,3,0,13,2
1.05007,DL,DCI,Rxed,105,0,0,2,1,0,14,2
1.05007,DL,DCI,Rxed,105,0,0,2,2,0,14,2
1.05007,DL,DCI,Rxed,105,0,0,2,5,0,13,2
1.05007,DL,DCI,Rxed,105,0,0,4,1,0,14,2
1.05007,DL,DCI,Rxed,105,0,0,6,5,0,14,2
1.05007,DL,DCI,Rxed,105,0,0,6,4,0,12,2
1.05007,DL,DCI,Rxed,105,0,0,6,3,0,12,2
1.05007,DL,DCI,Rxed,105,0,0,6,1,0,12,2
1.05007,DL,DCI,Rxed,105,0,0,6,2,0,11,2
1.05007,DL,DCI,Rxed,105,0,0,8,4,0,13,2
1.05093,HARQ,FD,Txed,105,0,0,4,3,0,13,2
1.05093,HARQ,FD,Txed,105,0,0,4,2,0,15,2
1.05093,HARQ,FD,Txed,105,0,0,8,6,0,13,2
1.05093,HARQ,FD,Txed,105,0,0,8,5,0,11,2
1.05093,HARQ,FD,Txed,105,0,0,8,3,0,13,2
1.05093,HARQ,FD,Txed,105,0,0,8,2,0,13,2
1.05093,HARQ,FD,Txed,105,0,0,8,1,0,13,2
1.05093,HARQ,FD,Txed,105,0,0,2,5,0,15,2
1.05093,HARQ,FD,Txed,105,0,0,6,5,0,11,2
1.05093,HARQ,FD,Txed,105,0,0,6,4,0,13,2
1.05093,HARQ,FD,Txed,105,0,0,2,4,0,11,2
1.05093,HARQ,FD,Txed,105,0,0,6,3,0,13,2
1.05093,HARQ,FD,Txed,105,0,0,2,3,0,15,2
1.05093,HARQ,FD,Txed,105,0,0,2,2,0,11,2
1.05093,HARQ,FD,Txed,105,0,0,6,2,0,12,2
1.05093,HARQ,FD,Txed,105,0,0,8,4,0,15,2
1.05093,HARQ,FD,Txed,105,0,0,4,1,0,11,2
1.05093,HARQ,FD,Txed,105,0,0,6,1,0,15,2
1.05093,HARQ,FD,Txed,105,0,0,2,1,0,11,2
1.05093,HARQ,FD,Txed,105,0,0,8,7,0,13,2
1.05107,DL,DCI,Rxed,105,1,0,2,3,0,12,2
1.05107,DL,DCI,Rxed,105,1,0,4,3,0,15,2
1.05107,DL,DCI,Rxed,105,1,0,4,1,0,12,2
1.05107,DL,DCI,Rxed,105,1,0,4,2,0,13,2
1.05107,DL,DCI,Rxed,105,1,0,6,5,0,13,2
1.05107,DL,DCI,Rxed,105,1,0,6,4,0,11,2
1.05107,DL,DCI,Rxed,105,1,0,6,3,0,11,2
1.05107,DL,DCI,Rxed,105,1,0,6,1,0,11,2
1.05107,DL,DCI,Rxed,105,1,0,6,2,0,13,2
1.05107,DL,DCI,Rxed,105,1,0,8,7,0,14,2
1.05107,DL,DCI,Rxed,105,1,0,8,4,0,12,2
1.05193,HARQ,FD,Txed,105,1,0,8,6,0,12,2
1.05193,HARQ,FD,Txed,105,1,0,8,5,0,12,2
1.05193,HARQ,FD,Txed,105,1,0,8,3,0,12,2
1.05193,HARQ,FD,Txed,105,1,0,8,2,0,12,2
1.05193,HARQ,FD,Txed,105,1,0,8,1,0,12,2
1.05193,HARQ,FD,Txed,105,1,0,2,5,0,14,2
1.05193,HARQ,FD,Txed,105,1,0,2,4,0,15,2
1.05193,HARQ,FD,Txed,105,1,0,2,2,0,15,2
1.05193,HARQ,FD,Txed,105,1,0,2,1,0,15,2
1.05193,HARQ,FD,Txed,105,1,0,6,5,0,15,2
1.05193,HARQ,FD,Txed,105,1,0,6,4,0,15,2
1.05193,HARQ,FD,Txed,105,1,0,6,3,0,15,2
1.05193,HARQ,FD,Txed,105,1,0,6,2,0,15,2
1.05193,HARQ,FD,Txed,105,1,0,2,3,0,14,2
1.05193,HARQ,FD,Txed,105,1,0,8,4,0,14,2
1.05193,HARQ,FD,Txed,105,1,0,8,7,0,12,2
1.05193,HARQ,FD,Txed,105,1,0,4,1,0,15,2
1.05193,HARQ,FD,Txed,105,1,0,6,1,0,13,2
1.05207,DL,DCI,Rxed,105,2,0,2,4,0,13,2
1.05207,DL,DCI,Rxed,105,2,0,2,3,0,11,2
1.05207,DL,DCI,Rxed,105,2,0,2,1,0,13,2
1.05207,DL,DCI,Rxed,105,2,0,2,2,0,13,2
1.05207,DL,DCI,Rxed,105,2,0,2,5,0,12,2
1.05207,DL,DCI,Rxed,105,2,0,4,3,0,14,2
1.05207,DL,DCI,Rxed,105,2,0,4,1,0,13,2
1.05207,DL,DCI,Rxed,105,2,0,4,2,0,14,2
1.05207,DL,DCI,Rxed,105,2,0,6,5,0,12,2
1.05207,DL,DCI,Rxed,105,2,0,6,4,0,14,2
1.05207,DL,DCI,Rxed,105,2,0,6,3,0,14,2
1.05207,DL,DCI,Rxed,105,2,0,6,1,0,14,2
1.05207,DL,DCI,Rxed,105,2,0,6,2,0,14,2
1.05207,DL,DCI,Rxed,105,2,0,8,7,0,15,2
1.05207,DL,DCI,Rxed,105,2,0,8,1,0,15,2
1.05207,DL,DCI,Rxed,105,2,0,8,5,0,15,2
1.05207,DL,DCI,Rxed,105,2,0,8,4,0,11,2
1.05207,DL,DCI,Rxed,105,2,0,8,3,0,15,2
1.05207,DL,DCI,Rxed,105,2,0,8,6,0,15,2
1.05207,DL,DCI,Rxed,105,2,0,8,2,0,15,2
1.05293,HARQ,FD,Txed,105,2,0,2,5,0,13,2
1.05293,HARQ,FD,Txed,105,2,0,6,5,0,14,2
1.05293,HARQ,FD,Txed,105,2,0,2,4,0,14,2
1.05293,HARQ,FD,Txed,105,2,0,6,4,0,12,2
1.05293,HARQ,FD,Txed,105,2,0,8,4,0,13,2
1.05293,HARQ,FD,Txed,105,2,0,6,3,0,12,2
1.05293,HARQ,FD,Txed,105,2,0,2,3,0,13,2
1.05293,HARQ,FD,Txed,105,2,0,2,2,0,14,2
1.05293,HARQ,FD,Txed,105,2,0,6,2,0,11,2
1.05293,HARQ,FD,Txed,105,2,0,4,1,0,14,2
1.05293,HARQ,FD,Txed,105,2,0,2,1,0,14,2
1.05293,HARQ,FD,Txed,105,2,0,6,1,0,12,2
1.05307,DL,DCI,Rxed,105,3,0,2,4,0,12,2
1.05307,DL,DCI,Rxed,105,3,0,2,3,0,15,2
1.05307,DL,DCI,Rxed,105,3,0,2,1,0,12,2
1.05307,DL,DCI,Rxed,105,3,0,2,2,0,12,2
1.05307,DL,DCI,Rxed,105,3,0,2,5,0,15,2
1.05307,DL,DCI,Rxed,105,3,0,4,3,0,13,2
1.05307,DL,DCI,Rxed,105,3,0,4,1,0,11,2
1.05307,DL,DCI,Rxed,105,3,0,4,2,0,15,2
1.05307,DL,DCI,Rxed,105,3,0,6,1,0,15,2
1.05307,DL,DCI,Rxed,105,3,0,8,7,0,13,2
1.05307,DL,DCI,Rxed,105,3,0,8,1,0,14,2
1.05307,DL,DCI,Rxed,105,3,0,8,5,0,14,2
1.05307,DL,DCI,Rxed,105,3,0,8,4,0,15,2
1.05307,DL,DCI,Rxed,105,3,0,8,3,0,14,2
1.05307,DL,DCI,Rxed,105,3,0,8,6,0,14,2
1.05307,DL,DCI,Rxed,105,3,0,8,2,0,14,2
1.05393,HARQ,FD,Txed,105,3,0,6,5,0,13,2
1.05393,HARQ,FD,Txed,105,3,0,6,4,0,11,2
1.05393,HARQ,FD,Txed,105,3,0,6,3,0,11,2
1.05393,HARQ,FD,Txed,105,3,0,6,2,0,13,2
1.05393,HARQ,FD,Txed,105,3,0,8,7,0,14,2
1.05393,HARQ,FD,Txed,105,3,0,4,3,0,15,2
1.05393,HARQ,FD,Txed,105,3,0,8,4,0,12,2
1.05393,HARQ,FD,Txed,105,3,0,4,2,0,13,2
1.05393,HARQ,FD,Txed,105,3,0,2,3,0,12,2
1.05393,HARQ,FD,Txed,105,3,0,6,1,0,11,2
1.05393,HARQ,FD,Txed,105,3,0,4,1,0,12,2
1.05407,DL,DCI,Rxed,105,4,0,2,5,0,14,2
1.05407,DL,DCI,Rxed,105,4,0,4,3,0,12,2
1.05407,DL,DCI,Rxed,105,4,0,4,1,0,15,2
1.05407,DL,DCI,Rxed,105,4,0,4,2,0,12,2
1.05407,DL,DCI,Rxed,105,4,0,6,1,0,13,2
1.05407,DL,DCI,Rxed,105,4,0,8,7,0,12,2
1.05407,DL,DCI,Rxed,105,4,0,8,1,0,13,2
1.05407,DL,DCI,Rxed,105,4,0,8,5,0,13,2
1.05407,DL,DCI,Rxed,105,4,0,8,4,0,14,2
1.05407,DL,DCI,Rxed,105,4,0,8,3,0,13,2
1.05407,DL,DCI,Rxed,105,4,0,8,6,0,13,2
1.05407,DL,DCI,Rxed,105,4,0,8,2,0,13,2
1.05493,HARQ,FD,Txed,105,4,0,6,5,0,12,2
1.05493,HARQ,FD,Txed,105,4,0,6,4,0,14,2
1.05493,HARQ,FD,Txed,105,4,0,6,3,0,14,2
1.05493,HARQ,FD,Txed,105,4,0,6,2,0,14,2
1.05493,HARQ,FD,Txed,105,4,0,2,4,0,13,2
1.05493,HARQ,FD,Txed,105,4,0,2,3,0,11,2
1.05493,HARQ,FD,Txed,105,4,0,2,2,0,13,2
1.05493,HARQ,FD,Txed,105,4,0,2,1,0,13,2
1.05493,HARQ,FD,Txed,105,4,0,8,7,0,15,2
1.05493,HARQ,FD,Txed,105,4,0,8,6,0,15,2
1.05493,HARQ,FD,Txed,105,4,0,4,3,0,14,2
1.05493,HARQ,FD,Txed,105,4,0,8,5,0,15,2
1.05493,HARQ,FD,Txed,105,4,0,8,4,0,11,2
1.05493,HARQ,FD,Txed,105,4,0,4,2,0,14,2
1.05493,HARQ,FD,Txed,105,4,0,8,3,0,15,2
1.05493,HARQ,FD,Txed,105,4,0,8,2,0,15,2
1.05493,HARQ,FD,Txed,105,4,0,2,5,0,12,2
1.05493,HARQ,FD,Txed,105,4,0,6,1,0,14,2
1.05493,HARQ,FD,Txed,105,4,0,4,1,0,13,2
1.05493,HARQ,FD,Txed,105,4,0,8,1,0,15,2
1.05507,DL,DCI,Rxed,105,5,0,2,4,0,15,2
1.05507,DL,DCI,Rxed,105,5,0,2,3,0,14,2
1.05507,DL,DCI,Rxed,105,5,0,2,1,0,15,2
1.05507,DL,DCI,Rxed,105,5,0,2,2,0,15,2
1.05507,DL,DCI,Rxed,105,5,0,2,5,0,13,2
1.05507,DL,DCI,Rxed,105,5,0,4,3,0,11,2
1.05507,DL,DCI,Rxed,105,5,0,4,1,0,14,2
1.05507,DL,DCI,Rxed,105,5,0,4,2,0,11,2
1.05507,DL,DCI,Rxed,105,5,0,6,5,0,15,2
1.05507,DL,DCI,Rxed,105,5,0,6,4,0,15,2
1.05507,DL,DCI,Rxed,105,5,0,6,3,0,15,2
1.05507,DL,DCI,Rxed,105,5,0,6,1,0,12,2
1.05507,DL,DCI,Rxed,105,5,0,6,2,0,15,2
1.05507,DL,DCI,Rxed,105,5,0,8,7,0,11,2
1.05507,DL,DCI,Rxed,105,5,0,8,1,0,12,2
1.05507,DL,DCI,Rxed,105,5,0,8,5,0,12,2
1.05507,DL,DCI,Rxed,105,5,0,8,4,0,13,2
1.05507,DL,DCI,Rxed,105,5,0,8,3,0,12,2
1.05507,DL,DCI,Rxed,105,5,0,8,6,0,12,2
1.05507,DL,DCI,Rxed,105,5,0,8,2,0,12,2
1.05593,HARQ,FD,Txed,105,5,0,8,7,0,13,2
1.05593,HARQ,FD,Txed,105,5,0,8,6,0,14,2
1.05593,HARQ,FD,Txed,105,5,0,2,5,0,15,2
1.05593,HARQ,FD,Txed,105,5,0,4,3,0,13,2
1.05593,HARQ,FD,Txed,105,5,0,8,5,0,14,2
1.05593,HARQ,FD,Txed,105,5,0,2,4,0,12,2
1.05593,HARQ,FD,Txed,105,5,0,8,4,0,15,2
1.05593,HARQ,FD,Txed,105,5,0,4,2,0,15,2
1.05593,HARQ,FD,Txed,105,5,0,2,3,0,15,2
1.05593,HARQ,FD,Txed,105,5,0,8,3,0,14,2
1.05593,HARQ,FD,Txed,105,5,0,2,2,0,12,2
1.05593,HARQ,FD,Txed,105,5,0,8,2,0,14,2
1.05593,HARQ,FD,Txed,105,5,0,4,1,0,11,2
1.05593,HARQ,FD,Txed,105,5,0,2,1,0,12,2
1.05593,HARQ,FD,Txed,105,5,0,6,1,0,15,2
1.05593,HARQ,FD,Txed,105,5,0,8,1,0,14,2
1.05607,DL,DCI,Rxed,105,6,0,2,4,0,14,2
1.05607,DL,DCI,Rxed,105,6,0,2,3,0,13,2
1.05607,DL,DCI,Rxed,105,6,0,2,1,0,14,2
1.05607,DL,DCI,Rxed,105,6,0,2,2,0,14,2
1.05607,DL,DCI,Rxed,105,6,0,2,5,0,11,2
1.05607,DL,DCI,Rxed,105,6,0,4,1,0,12,2
1.05607,DL,DCI,Rxed,105,6,0,6,5,0,13,2
1.05607,DL,DCI,Rxed,105,6,0,8,7,0,14,2
1.05607,DL,DCI,Rxed,105,6,0,8,1,0,11,2
1.05607,DL,DCI,Rxed,105,6,0,8,5,0,11,2
1.05607,DL,DCI,Rxed,105,6,0,8,4,0,12,2
1.05607,DL,DCI,Rxed,105,6,0,8,3,0,11,2
1.05607,DL,DCI,Rxed,105,6,0,8,6,0,11,2
1.05607,DL,DCI,Rxed,105,6,0,8,2,0,11,2
1.05693,HARQ,FD,Txed,105,6,0,4,3,0,12,2
1.05693,HARQ,FD,Txed,105,6,0,4,2,0,12,2
1.05693,HARQ,FD,Txed,105,6,0,6,1,0,13,2
1.05693,HARQ,FD,Txed,105,6,0,8,7,0,12,2
1.05693,HARQ,FD,Txed,105,6,0,8,6,0,13,2
1.05693,HARQ,FD,Txed,105,6,0,2,5,0,14,2
1.05693,HARQ,FD,Txed,105,6,0,8,5,0,13,2
1.05693,HARQ,FD,Txed,105,6,0,8,4,0,14,2
1.05693,HARQ,FD,Txed,105,6,0,8,3,0,13,2
1.05693,HARQ,FD,Txed,105,6,0,8,2,0,13,2
1.05693,HARQ,FD,Txed,105,6,0,4,1,0,15,2
1.05693,HARQ,FD,Txed,105,6,0,8,1,0,13,2
1.05707,DL,DCI,Rxed,105,7,0,2,4,0,13,2
1.05707,DL,DCI,Rxed,105,7,0,2,3,0,12,2
1.05707,DL,DCI,Rxed,105,7,0,2,1,0,13,2
1.05707,DL,DCI,Rxed,105,7,0,2,2,0,13,2
1.05707,DL,DCI,Rxed,105,7,0,2,5,0,12,2
1.05707,DL,DCI,Rxed,105,7,0,4,3,0,15,2
1.05707,DL,DCI,Rxed,105,7,0,4,1,0,13,2
1.05707,DL,DCI,Rxed,105,7,0,4,2,0,14,2
1.05707,DL,DCI,Rxed,105,7,0,6,5,0,12,2
1.05707,DL,DCI,Rxed,105,7,0,6,2,0,14,2
1.05707,DL,DCI,Rxed,105,7,0,8,7,0,15,2
1.05707,DL,DCI,Rxed,105,7,0,8,1,0,15,2
1.05707,DL,DCI,Rxed,105,7,0,8,5,0,15,2
1.05707,DL,DCI,Rxed,105,7,0,8,4,0,11,2
1.05707,DL,DCI,Rxed,105,7,0,8,3,0,15,2
1.05707,DL,DCI,Rxed,105,7,0,8,6,0,15,2
1.05707,DL,DCI,Rxed,105,7,0,8,2,0,15,2
1.05793,HARQ,FD,Txed,105,7,0,6,4,0,15,2
1.05793,HARQ,FD,Txed,105,7,0,6,3,0,15,2
1.05793,HARQ,FD,Txed,105,7,0,6,1,0,12,2
1.05793,HARQ,FD,Txed,105,7,0,8,7,0,11,2
1.05793,HARQ,FD,Txed,105,7,0,8,6,0,12,2
1.05793,HARQ,FD,Txed,105,7,0,2,5,0,13,2
1.05793,HARQ,FD,Txed,105,7,0,4,3,0,11,2
1.05793,HARQ,FD,Txed,105,7,0,8,5,0,12,2
1.05793,HARQ,FD,Txed,105,7,0,2,4,0,15,2
1.05793,HARQ,FD,Txed,105,7,0,8,4,0,13,2
1.05793,HARQ,FD,Txed,105,7,0,4,2,0,11,2
1.05793,HARQ,FD,Txed,105,7,0,8,3,0,12,2
1.05793,HARQ,FD,Txed,105,7,0,2,2,0,15,2
1.05793,HARQ,FD,Txed,105,7,0,8,2,0,12,2
1.05793,HARQ,FD,Txed,105,7,0,2,1,0,15,2
1.05793,HARQ,FD,Txed,105,7,0,6,2,0,15,2
1.05793,HARQ,FD,Txed,105,7,0,6,5,0,15,2
1.05793,HARQ,FD,Txed,105,7,0,4,1,0,14,2
1.05793,HARQ,FD,Txed,105,7,0,8,1,0,12,2
1.05793,HARQ,FD,Txed,105,7,0,2,3,0,14,2
1.05807,DL,DCI,Rxed,105,8,0,2,4,0,12,2
1.05807,DL,DCI,Rxed,105,8,0,2,3,0,15,2
1.05807,DL,DCI,Rxed,105,8,0,2,1,0,12,2
1.05807,DL,DCI,Rxed,105,8,0,2,2,0,12,2
1.05807,DL,DCI,Rxed,105,8,0,2,5,0,15,2
1.05807,DL,DCI,Rxed,105,8,0,4,3,0,14,2
1.05807,DL,DCI,Rxed,105,8,0,4,1,0,11,2
1.05807,DL,DCI,Rxed,105,8,0,4,2,0,15,2
1.05807,DL,DCI,Rxed,105,8,0,6,5,0,14,2
1.05807,DL,DCI,Rxed,105,8,0,6,4,0,14,2
1.05807,DL,DCI,Rxed,105,8,0,6,3,0,14,2
1.05807,DL,DCI,Rxed,105,8,0,6,1,0,15,2
1.05807,DL,DCI,Rxed,105,8,0,6,2,0,13,2
1.05807,DL,DCI,Rxed,105,8,0,8,5,0,14,2
1.05893,HARQ,FD,Txed,105,8,0,8,7,0,14,2
1.05893,HARQ,FD,Txed,105,8,0,8,6,0,11,2
1.05893,HARQ,FD,Txed,105,8,0,8,4,0,12,2
1.05893,HARQ,FD,Txed,105,8,0,8,3,0,11,2
1.05893,HARQ,FD,Txed,105,8,0,8,2,0,11,2
1.05893,HARQ,FD,Txed,105,8,0,8,1,0,11,2
1.05893,HARQ,FD,Txed,105,8,0,2,5,0,11,2
1.05893,HARQ,FD,Txed,105,8,0,6,5,0,13,2
1.05893,HARQ,FD,Txed,105,8,0,2,4,0,14,2
1.05893,HARQ,FD,Txed,105,8,0,2,3,0,13,2
1.05893,HARQ,FD,Txed,105,8,0,2,2,0,14,2
1.05893,HARQ,FD,Txed,105,8,0,8,5,0,11,2
1.05893,HARQ,FD,Txed,105,8,0,4,1,0,12,2
1.05893,HARQ,FD,Txed,105,8,0,2,1,0,14,2
1.05907,DL,DCI,Rxed,105,9,0,2,4,0,11,2
1.05907,DL,DCI,Rxed,105,9,0,2,3,0,11,2
1.05907,DL,DCI,Rxed,105,9,0,2,1,0,11,2
1.05907,DL,DCI,Rxed,105,9,0,2,2,0,11,2
1.05907,DL,DCI,Rxed,105,9,0,2,5,0,14,2
1.05907,DL,DCI,Rxed,105,9,0,4,3,0,13,2
1.05907,DL,DCI,Rxed,105,9,0,4,1,0,15,2
1.05907,DL,DCI,Rxed,105,9,0,4,2,0,13,2
1.05907,DL,DCI,Rxed,105,9,0,6,5,0,11,2
1.05907,DL,DCI,Rxed,105,9,0,6,4,0,13,2
1.05907,DL,DCI,Rxed,105,9,0,6,3,0,13,2
1.05907,DL,DCI,Rxed,105,9,0,6,1,0,14,2
1.05907,DL,DCI,Rxed,105,9,0,6,2,0,12,2
1.05907,DL,DCI,Rxed,105,9,0,8,4,0,14,2
1.05993,HARQ,FD,Txed,105,9,0,8,7,0,15,2
1.05993,HARQ,FD,Txed,105,9,0,8,6,0,15,2
1.05993,HARQ,FD,Txed,105,9,0,8,3,0,15,2
1.05993,HARQ,FD,Txed,105,9,0,8,2,0,15,2
1.05993,HARQ,FD,Txed,105,9,0,8,1,0,15,2
1.05993,HARQ,FD,Txed,105,9,0,8,5,0,15,2
1.05993,HARQ,FD,Txed,105,9,0,6,5,0,12,2
1.05993,HARQ,FD,Txed,105,9,0,4,3,0,15,2
1.05993,HARQ,FD,Txed,105,9,0,2,4,0,13,2
1.05993,HARQ,FD,Txed,105,9,0,2,3,0,12,2
1.05993,HARQ,FD,Txed,105,9,0,4,2,0,14,2
1.05993,HARQ,FD,Txed,105,9,0,2,2,0,13,2
1.05993,HARQ,FD,Txed,105,9,0,6,2,0,14,2
1.05993,HARQ,FD,Txed,105,9,0,2,1,0,13,2
1.05993,HARQ,FD,Txed,105,9,0,8,4,0,11,2
1.05993,HARQ,FD,Txed,105,9,0,4,1,0,13,2
1.05993,HARQ,FD,Txed,105,9,0,2,5,0,12,2
1.06007,DL,DCI,Rxed,106,0,0,2,4,0,15,2
1.06007,DL,DCI,Rxed,106,0,0,2,3,0,14,2
1.06007,DL,DCI,Rxed,106,0,0,2,1,0,15,2
1.06007,DL,DCI,Rxed,106,0,0,2,2,0,15,2
1.06007,DL,DCI,Rxed,106,0,0,2,5,0,13,2
1.06007,DL,DCI,Rxed,106,0,0,4,1,0,14,2
1.06007,DL,DCI,Rxed,106,0,0,6,2,0,15,2
1.06007,DL,DCI,Rxed,106,0,0,8,7,0,13,2
1.06007,DL,DCI,Rxed,106,0,0,8,1,0,14,2
1.06007,DL,DCI,Rxed,106,0,0,8,5,0,13,2
1.06007,DL,DCI,Rxed,106,0,0,8,4,0,15,2
1.06007,DL,DCI,Rxed,106,0,0,8,3,0,14,2
1.06007,DL,DCI,Rxed,106,0,0,8,6,0,14,2
1.06007,DL,DCI,Rxed,106,0,0,8,2,0,14,2
1.06093,HARQ,FD,Txed,106,0,0,6,5,0,14,2
1.06093,HARQ,FD,Txed,106,0,0,4,3,0,14,2
1.06093,HARQ,FD,Txed,106,0,0,6,4,0,14,2
1.06093,HARQ,FD,Txed,106,0,0,4,2,0,15,2
1.06093,HARQ,FD,Txed,106,0,0,6,3,0,14,2
1.06093,HARQ,FD,Txed,106,0,0,6,1,0,15,2
1.06093,HARQ,FD,Txed,106,0,0,2,5,0,15,2
1.06093,HARQ,FD,Txed,106,0,0,8,5,0,14,2
1.06093,HARQ,FD,Txed,106,0,0,2,4,0,12,2
1.06093,HARQ,FD,Txed,106,0,0,2,3,0,15,2
1.06093,HARQ,FD,Txed,106,0,0,2,2,0,12,2
1.06093,HARQ,FD,Txed,106,0,0,6,2,0,13,2
1.06093,HARQ,FD,Txed,106,0,0,4,1,0,11,2
1.06093,HARQ,FD,Txed,106,0,0,2,1,0,12,2
1.06107,DL,DCI,Rxed,106,1,0,2,1,0,14,2
1.06107,DL,DCI,Rxed,106,1,0,4,3,0,12,2
1.06107,DL,DCI,Rxed,106,1,0,4,1,0,12,2
1.06107,DL,DCI,Rxed,106,1,0,4,2,0,12,2
1.06107,DL,DCI,Rxed,106,1,0,6,5,0,15,2
1.06107,DL,DCI,Rxed,106,1,0,6,4,0,15,2
1.06107,DL,DCI,Rxed,106,1,0,6,3,0,15,2
1.06107,DL,DCI,Rxed,106,1,0,6,1,0,13,2
1.06107,DL,DCI,Rxed,106,1,0,6,2,0,11,2
1.06107,DL,DCI,Rxed,106,1,0,8,4,0,12,2
1.06193,HARQ,FD,Txed,106,1,0,2,5,0,14,2
1.06193,HARQ,FD,Txed,106,1,0,2,4,0,11,2
1.06193,HARQ,FD,Txed,106,1,0,2,3,0,11,2
1.06193,HARQ,FD,Txed,106,1,0,2,2,0,11,2
1.06193,HARQ,FD,Txed,106,1,0,6,5,0,11,2
1.06193,HARQ,FD,Txed,106,1,0,4,3,0,13,2
1.06193,HARQ,FD,Txed,106,1,0,6,4,0,13,2
1.06193,HARQ,FD,Txed,106,1,0,6,3,0,13,2
1.06193,HARQ,FD,Txed,106,1,0,4,2,0,13,2
1.06193,HARQ,FD,Txed,106,1,0,6,1,0,14,2
1.06193,HARQ,FD,Txed,106,1,0,8,4,0,14,2
1.06193,HARQ,FD,Txed,106,1,0,2,1,0,11,2
1.06193,HARQ,FD,Txed,106,1,0,4,1,0,15,2
1.06193,HARQ,FD,Txed,106,1,0,6,2,0,12,2
1.06207,DL,DCI,Rxed,106,2,0,2,3,0,12,2
1.06207,DL,DCI,Rxed,106,2,0,4,2,0,14,2
1.06207,DL,DCI,Rxed,106,2,0,6,5,0,13,2
1.06207,DL,DCI,Rxed,106,2,0,6,4,0,12,2
1.06207,DL,DCI,Rxed,106,2,0,6,3,0,12,2
1.06207,DL,DCI,Rxed,106,2,0,6,1,0,12,2
1.06207,DL,DCI,Rxed,106,2,0,6,2,0,14,2
1.06207,DL,DCI,Rxed,106,2,0,8,7,0,15,2
1.06207,DL,DCI,Rxed,106,2,0,8,5,0,15,2
1.06293,HARQ,FD,Txed,106,2,0,8,6,0,14,2
1.06293,HARQ,FD,Txed,106,2,0,2,5,0,13,2
1.06293,HARQ,FD,Txed,106,2,0,2,4,0,15,2
1.06293,HARQ,FD,Txed,106,2,0,8,3,0,14,2
1.06293,HARQ,FD,Txed,106,2,0,8,2,0,14,2
1.06293,HARQ,FD,Txed,106,2,0,2,2,0,15,2
1.06293,HARQ,FD,Txed,106,2,0,8,1,0,14,2
1.06293,HARQ,FD,Txed,106,2,0,8,4,0,15,2
1.06293,HARQ,FD,Txed,106,2,0,2,1,0,15,2
1.06293,HARQ,FD,Txed,106,2,0,4,1,0,14,2
1.06293,HARQ,FD,Txed,106,2,0,6,2,0,15,2
1.06293,HARQ,FD,Txed,106,2,0,8,7,0,13,2
1.06293,HARQ,FD,Txed,106,2,0,8,5,0,13,2
1.06293,HARQ,FD,Txed,106,2,0,2,3,0,14,2
1.06307,DL,DCI,Rxed,106,3,0,2,4,0,14,2
1.06307,DL,DCI,Rxed,106,3,0,2,3,0,15,2
1.06307,DL,DCI,Rxed,106,3,0,2,1,0,13,2
1.06307,DL,DCI,Rxed,106,3,0,2,2,0,14,2
1.06307,DL,DCI,Rxed,106,3,0,2,5,0,15,2
1.06307,DL,DCI,Rxed,106,3,0,4,3,0,15,2
1.06307,DL,DCI,Rxed,106,3,0,4,1,0,13,2
1.06307,DL,DCI,Rxed,106,3,0,4,2,0,15,2
1.06307,DL,DCI,Rxed,106,3,0,6,5,0,14,2
1.06307,DL,DCI,Rxed,106,3,0,6,4,0,14,2
1.06307,DL,DCI,Rxed,106,3,0,6,3,0,14,2
1.06307,DL,DCI,Rxed,106,3,0,6,1,0,15,2
1.06307,DL,DCI,Rxed,106,3,0,6,2,0,13,2
1.06307,DL,DCI,Rxed,106,3,0,8,7,0,14,2
1.06307,DL,DCI,Rxed,106,3,0,8,1,0,15,2
1.06307,DL,DCI,Rxed,106,3,0,8,5,0,14,2
1.06307,DL,DCI,Rxed,106,3,0,8,4,0,13,2
